Brand,Model,Year,Power,Engine,Mileage,count
Mercedes-Benz,New,2007,186.0,1796.0,11.74,2
Mercedes-Benz,New,2007,170.0,2143.0,14.84,1
Mercedes-Benz,New,2008,170.0,2148.0,15.8,1
Mercedes-Benz,New,2009,178.0,1796.0,11.7,2
Mercedes-Benz,New,2009,170.0,2148.0,15.8,1
Mercedes-Benz,New,2010,170.0,2143.0,14.84,4
Mercedes-Benz,New,2010,178.0,1796.0,11.7,2
Mercedes-Benz,New,2010,170.0,2143.0,19.27,1
Mercedes-Benz,New,2010,186.0,1796.0,11.74,1
Mercedes-Benz,New,2010,204.0,2143.0,14.94,1
Mercedes-Benz,New,2011,186.0,1796.0,11.74,7
Mercedes-Benz,New,2011,204.0,2143.0,14.94,2
Mercedes-Benz,New,2011,184.0,1991.0,14.74,2
Mercedes-Benz,New,2011,181.03,1991.0,14.74,2
Mercedes-Benz,New,2011,170.0,2148.0,15.8,2
Mercedes-Benz,New,2011,178.0,1796.0,11.7,1
Mercedes-Benz,New,2011,167.62,2143.0,14.84,1
Mercedes-Benz,New,2011,170.0,2143.0,14.84,1
Mercedes-Benz,New,2012,170.0,2143.0,14.84,5
Mercedes-Benz,New,2012,204.0,2143.0,14.94,2
Mercedes-Benz,New,2012,186.0,1796.0,11.74,2
Mercedes-Benz,New,2012,167.62,2143.0,14.84,1
Mercedes-Benz,New,2012,170.0,2148.0,15.8,1
Mercedes-Benz,New,2012,184.0,1991.0,14.74,1
Mercedes-Benz,New,2012,201.15,2143.0,19.71,1
Mercedes-Benz,New,2013,170.0,2143.0,14.84,6
Mercedes-Benz,New,2013,170.0,2148.0,15.8,3
Mercedes-Benz,New,2013,181.04,1991.0,14.74,1
Mercedes-Benz,New,2013,167.62,2143.0,14.84,1
Mercedes-Benz,New,2013,167.62,2143.0,19.27,1
Mercedes-Benz,New,2014,170.0,2148.0,15.8,3
Mercedes-Benz,New,2014,170.0,2143.0,14.84,3
Mercedes-Benz,New,2014,170.0,2143.0,19.27,2
Mercedes-Benz,New,2014,167.62,2143.0,11.78,1
Mercedes-Benz,New,2014,167.62,2143.0,19.27,1
Mercedes-Benz,New,2014,167.62,2143.0,14.84,1
Mercedes-Benz,New,2014,186.0,1796.0,11.74,1
Mercedes-Benz,New,2015,170.0,2143.0,19.27,4
Mercedes-Benz,New,2015,167.62,2143.0,19.27,3
Mercedes-Benz,New,2015,186.0,1796.0,11.74,1
Mercedes-Benz,New,2015,170.0,2148.0,15.8,1
Mercedes-Benz,New,2016,170.0,2143.0,19.27,3
Mercedes-Benz,New,2016,167.62,2143.0,19.27,2
Mercedes-Benz,New,2016,167.62,2143.0,14.84,1
Mercedes-Benz,New,2016,201.15,2143.0,19.71,1
Mercedes-Benz,New,2016,167.62,2143.0,11.78,1
Mercedes-Benz,New,2017,167.62,2143.0,19.27,4
Mercedes-Benz,New,2017,201.15,2143.0,19.71,2
Mercedes-Benz,New,2017,170.0,2143.0,14.84,2
Mercedes-Benz,New,2017,170.0,2143.0,19.27,1
Mercedes-Benz,New,2018,167.62,2143.0,19.27,9
Mercedes-Benz,New,2018,170.0,2143.0,19.27,1
Mercedes-Benz,New,2019,181.43,1950.0,14.84,1
Mercedes-Benz,New,2019,170.0,2148.0,15.8,1
Mercedes-Benz,R-Class,2010,272.0,3498.0,11.8,1
Mercedes-Benz,R-Class,2010,261.0,2987.0,11.8,1
Mercedes-Benz,R-Class,2011,272.0,3498.0,11.8,1
Mercedes-Benz,R-Class,2014,272.0,3498.0,11.8,1
Mercedes-Benz,S,2006,364.9,3498.0,10.13,2
Mercedes-Benz,S,2007,364.9,3498.0,10.13,1
Mercedes-Benz,S,2007,210.0,2987.0,13.0,1
Mercedes-Benz,S,2008,364.9,3498.0,10.13,1
Mercedes-Benz,S,2009,210.0,2987.0,13.0,1
Mercedes-Benz,S,2009,282.0,2987.0,13.5,1
Mercedes-Benz,S,2010,282.0,2987.0,13.5,2
Mercedes-Benz,S,2010,362.9,5461.0,7.81,1
Mercedes-Benz,S,2011,282.0,2987.0,13.5,1
Mercedes-Benz,S,2013,210.0,2987.0,13.0,1
Mercedes-Benz,S,2017,282.0,2987.0,13.5,1
Mercedes-Benz,S-Class,2003,210.0,2987.0,13.0,1
Mercedes-Benz,S-Class,2004,210.0,2987.0,13.0,1
Mercedes-Benz,S-Class,2006,210.0,2987.0,13.0,1
Mercedes-Benz,S-Class,2007,210.0,2987.0,13.0,1
Mercedes-Benz,S-Class,2011,281.61,2925.0,13.5,1
Mercedes-Benz,SL-Class,2010,387.3,5461.0,8.1,1
Mercedes-Benz,SLC,2017,362.07,2996.0,19.0,1
Mercedes-Benz,SLC,2018,362.07,2996.0,19.0,1
Mercedes-Benz,SLC,2019,362.07,2996.0,19.0,1
Mercedes-Benz,SLK-Class,2014,421.0,5461.0,12.0,1
Mercedes-Benz,SLK-Class,2015,306.0,3498.0,18.1,1
Mercedes-Benz,SLK-Class,2016,306.0,3498.0,18.1,1
Mini Cooper,Clubman,2017,192.0,1998.0,13.8,2
Mini Cooper,Cooper,2012,181.0,1598.0,13.6,2
Mini Cooper,Cooper,2012,189.08,1998.0,16.82,1
Mini Cooper,Cooper,2013,112.0,1998.0,23.8,2
Mini Cooper,Cooper,2013,189.08,1998.0,17.44,1
Mini Cooper,Cooper,2013,181.0,1598.0,13.6,1
Mini Cooper,Cooper,2014,113.98,1496.0,20.7,2
Mini Cooper,Cooper,2014,112.0,1998.0,23.8,2
Mini Cooper,Cooper,2014,189.08,1998.0,16.82,1
Mini Cooper,Cooper,2015,113.98,1496.0,20.7,2
Mini Cooper,Cooper,2015,122.0,1598.0,18.86,1
Mini Cooper,Cooper,2015,112.0,1998.0,23.8,1
Mini Cooper,Cooper,2016,113.98,1496.0,20.7,3
Mini Cooper,Cooper,2016,189.08,1998.0,17.44,1
Mini Cooper,Cooper,2016,189.08,1998.0,16.82,1
Mini Cooper,Cooper,2016,181.0,1598.0,13.6,1
Mini Cooper,Cooper,2017,113.98,1496.0,20.7,2
Mini Cooper,Cooper,2017,189.08,1998.0,16.82,2
Mini Cooper,Cooper,2018,181.0,1598.0,13.6,1
Mini Cooper,Cooper,2019,113.98,1496.0,20.7,1
Mini Cooper,Countryman,2017,112.0,1998.0,16.6,1
Mitsubishi,Cedia,2009,114.0,1999.0,13.17,1
Mitsubishi,Cedia,2010,114.0,1999.0,13.17,1
Mitsubishi,Lancer,2001,85.8,1468.0,13.7,1
Mitsubishi,Lancer,2003,68.0,1998.0,14.8,1
Mitsubishi,Montero,2007,199.3,3200.0,11.56,1
Mitsubishi,Outlander,2010,170.0,2360.0,11.3,2
Mitsubishi,Pajero,2004,107.2,2835.0,10.5,1
Mitsubishi,Pajero,2007,107.2,2835.0,10.5,1
Mitsubishi,Pajero,2008,107.2,2835.0,10.5,2
Mitsubishi,Pajero,2008,118.6,2835.0,9.5,1
Mitsubishi,Pajero,2009,107.2,2835.0,10.5,1
Mitsubishi,Pajero,2012,107.2,2835.0,10.5,3
Mitsubishi,Pajero,2012,118.6,2835.0,9.5,1
Mitsubishi,Pajero,2013,175.56,2477.0,13.5,3
Mitsubishi,Pajero,2013,116.9,2835.0,10.5,1
Mitsubishi,Pajero,2013,107.2,2835.0,10.5,1
Mitsubishi,Pajero,2014,175.56,2477.0,13.5,3
Mitsubishi,Pajero,2014,178.0,2477.0,13.5,1
Mitsubishi,Pajero,2015,175.56,2477.0,13.5,5
Mitsubishi,Pajero,2016,175.56,2477.0,13.5,1
Mitsubishi,Pajero,2018,175.56,2477.0,13.5,3
Mitsubishi,Pajero,2019,175.56,2477.0,13.5,1
Nissan,370Z,2012,328.5,3696.0,10.0,1
Nissan,Evalia,2013,84.8,1461.0,19.3,1
Nissan,Micra,2010,75.0,1198.0,18.06,4
Nissan,Micra,2011,63.1,1461.0,23.08,8
Nissan,Micra,2011,75.0,1198.0,18.06,2
Nissan,Micra,2011,75.94,1198.0,19.15,1
Nissan,Micra,2011,66.4309090909091,1461.0,19.5,1
Nissan,Micra,2012,63.1,1461.0,23.08,5
Nissan,Micra,2012,63.12,1461.0,23.19,1
Nissan,Micra,2013,63.1,1461.0,23.08,5
Nissan,Micra,2013,75.0,1198.0,18.44,2
Nissan,Micra,2013,76.0,1198.0,19.34,1
Nissan,Micra,2014,63.1,1461.0,23.08,2
Nissan,Micra,2014,76.0,1198.0,19.34,1
Nissan,Micra,2015,76.0,1198.0,19.34,1
Nissan,Micra,2015,75.94,1198.0,19.15,1
Nissan,Micra,2015,67.04,1198.0,19.49,1
Nissan,Micra,2016,75.94,1198.0,19.15,1
Nissan,Micra,2016,75.0,1198.0,18.44,1
Nissan,Micra,2016,67.04,1198.0,19.69,1
Nissan,Micra,2016,67.04,1198.0,19.49,1
Nissan,Micra,2017,75.94,1198.0,19.15,2
Nissan,Micra,2017,67.04,1198.0,19.69,1
Nissan,Micra,2018,75.94,1198.0,19.34,1
Nissan,Micra,2018,67.04,1198.0,19.69,1
Nissan,Sunny,2011,97.7,1498.0,16.95,2
Nissan,Sunny,2012,84.8,1461.0,21.64,8
Nissan,Sunny,2012,97.7,1498.0,16.95,1
Nissan,Sunny,2012,97.6,1498.0,16.95,1
Nissan,Sunny,2012,84.8,1461.0,22.71,1
Nissan,Sunny,2013,84.8,1461.0,21.64,4
Nissan,Sunny,2013,97.7,1498.0,16.95,4
Nissan,Sunny,2013,84.8,1461.0,22.71,1
Nissan,Sunny,2013,99.6,1498.0,17.97,1
Nissan,Sunny,2013,99.6,1498.0,17.5,1
Nissan,Sunny,2014,84.8,1461.0,21.64,2
Nissan,Sunny,2014,99.6,1498.0,17.97,1
Nissan,Sunny,2014,84.8,1461.0,22.71,1
Nissan,Sunny,2015,84.8,1461.0,22.71,1
Nissan,Sunny,2015,99.6,1498.0,17.97,1
Nissan,Sunny,2016,97.6,1498.0,16.95,1
Nissan,Sunny,2016,97.7,1498.0,16.95,1
Nissan,Teana,2008,179.5,2349.0,9.1,2
Nissan,Teana,2009,179.5,2349.0,9.1,1
Nissan,Teana,2014,179.5,2496.0,11.07,1
Nissan,Teana,2015,179.5,2496.0,11.07,1
Nissan,Terrano,2013,102.5,1598.0,13.24,2
Nissan,Terrano,2013,108.5,1461.0,19.64,1
Nissan,Terrano,2013,108.5,1461.0,19.01,1
Nissan,Terrano,2013,83.8,1461.0,20.45,1
Nissan,Terrano,2013,83.14,1461.0,19.87,1
Nissan,Terrano,2014,108.5,1461.0,19.01,5
Nissan,Terrano,2014,83.8,1461.0,20.45,4
Nissan,Terrano,2014,102.5,1598.0,13.24,3
Nissan,Terrano,2014,83.14,1461.0,19.87,1
Nissan,Terrano,2014,108.5,1461.0,19.64,1
Nissan,Terrano,2015,108.5,1461.0,19.01,5
Nissan,Terrano,2015,108.5,1461.0,19.64,2
Nissan,Terrano,2015,83.14,1461.0,19.87,1
Nissan,Terrano,2016,108.5,1461.0,19.01,1
Nissan,Terrano,2016,83.8,1461.0,20.45,1
Nissan,X-Trail,2010,147.6,1995.0,14.42,1
Nissan,X-Trail,2010,147.6,1995.0,13.29,1
Nissan,X-Trail,2011,147.6,1995.0,14.42,1
OpelCorsa,1.4Gsi,2005,88.0,1389.0,14.2,1
Porsche,Boxster,2015,265.0,2706.0,8.6,1
Porsche,Cayenne,2008,500.0,4806.0,8.5,1
Porsche,Cayenne,2010,550.0,4806.0,11.9,1
Porsche,Cayenne,2013,240.0,2967.0,15.15,1
Porsche,Cayenne,2014,240.0,2967.0,15.15,1
Porsche,Cayenne,2015,245.0,2967.0,16.12,1
Porsche,Cayenne,2015,240.0,2967.0,15.15,1
Porsche,Cayenne,2016,382.0,4134.0,13.6,1
Porsche,Cayenne,2019,340.0,2995.0,13.33,1
Porsche,Panamera,2010,394.3,4806.0,8.0,1
Porsche,Panamera,2013,300.0,2967.0,17.85,3
Porsche,Panamera,2013,394.3,4806.0,7.5,1
Porsche,Panamera,2014,250.0,2967.0,18.18,1
Porsche,Panamera,2015,300.0,2967.0,17.85,2
Renault,Captur,2018,108.45,1461.0,20.37,2
Renault,Captur,2019,108.45,1461.0,20.37,2
Renault,Duster,2012,108.45,1461.0,19.01,8
Renault,Duster,2012,108.45,1461.0,19.72,1
Renault,Duster,2012,108.45,1461.0,19.64,1
Renault,Duster,2012,83.8,1461.0,20.45,1
Renault,Duster,2012,83.8,1461.0,19.87,1
Renault,Duster,2013,108.45,1461.0,19.01,10
Renault,Duster,2013,83.8,1461.0,19.87,4
Renault,Duster,2013,83.8,1461.0,20.46,4
Renault,Duster,2013,108.45,1461.0,19.64,3
Renault,Duster,2013,108.45,1461.0,19.6,2
Renault,Duster,2013,83.8,1461.0,20.45,2
Renault,Duster,2013,102.57,1598.0,13.24,1
Renault,Duster,2014,108.45,1461.0,19.01,10
Renault,Duster,2014,83.8,1461.0,20.45,5
Renault,Duster,2014,83.8,1461.0,19.87,3
Renault,Duster,2014,83.8,1461.0,20.46,2
Renault,Duster,2014,108.45,1461.0,19.6,2
Renault,Duster,2014,102.53,1598.0,13.06,1
Renault,Duster,2014,102.57,1598.0,13.24,1
Renault,Duster,2014,108.45,1461.0,19.64,1
Renault,Duster,2015,83.8,1461.0,19.87,7
Renault,Duster,2015,108.45,1461.0,19.01,4
Renault,Duster,2015,83.8,1461.0,20.45,3
Renault,Duster,2015,108.45,1461.0,19.72,1
Renault,Duster,2015,102.53,1598.0,13.06,1
Renault,Duster,2015,83.8,1461.0,20.46,1
Renault,Duster,2015,108.45,1461.0,19.64,1
Renault,Duster,2016,83.8,1461.0,19.87,4
Renault,Duster,2016,108.45,1461.0,19.6,4
Renault,Duster,2016,108.45,1461.0,19.01,2
Renault,Duster,2016,108.45,1461.0,19.64,1
Renault,Duster,2017,108.45,1461.0,19.6,4
Renault,Duster,2018,83.8,1461.0,19.87,1
Renault,Fluence,2011,135.1,1997.0,13.4,1
Renault,Fluence,2012,78.0,1461.0,21.8,1
Renault,Fluence,2012,108.5,1461.0,20.4,1
Renault,Fluence,2013,78.0,1461.0,21.8,1
Renault,KWID,2015,53.3,799.0,25.17,1
Renault,KWID,2016,53.3,799.0,25.17,15
Renault,KWID,2016,67.0,999.0,21.7,1
Renault,KWID,2017,53.3,799.0,25.17,8
Renault,KWID,2017,67.0,999.0,21.7,2
Renault,KWID,2017,67.0,999.0,22.5,2
Renault,KWID,2017,67.0,999.0,24.04,2
Renault,KWID,2017,67.0,999.0,23.01,1
Renault,KWID,2018,53.3,799.0,25.17,5
Renault,KWID,2018,67.0,999.0,22.5,3
Renault,KWID,2018,67.0,999.0,21.7,2
Renault,KWID,2019,53.3,799.0,25.17,2
Renault,Koleos,2011,148.0,1995.0,13.73,1
Renault,Koleos,2013,148.0,1995.0,13.73,2
Renault,Koleos,2014,147.9,1995.0,17.15,1
Renault,Lodgy,2015,108.5,1461.0,19.98,2
Renault,Lodgy,2016,108.5,1461.0,19.98,1
Renault,Pulse,2012,63.12,1461.0,23.08,2
Renault,Pulse,2013,63.12,1461.0,23.08,1
Renault,Pulse,2014,63.12,1461.0,23.08,3
Renault,Pulse,2014,74.96,1198.0,18.06,1
Renault,Pulse,2015,63.12,1461.0,23.08,1
Renault,Pulse,2016,74.93,1198.0,18.06,1
Renault,Scala,2013,84.8,1461.0,21.64,2
Renault,Scala,2013,99.6,1498.0,17.97,1
Renault,Scala,2013,97.6,1498.0,16.95,1
Renault,Scala,2016,84.8,1461.0,21.64,1
Skoda,Fabia,2008,70.0,1198.0,17.5,1
Skoda,Fabia,2009,70.0,1198.0,17.5,1
Skoda,Fabia,2009,70.0,1422.0,19.4,1
Skoda,Fabia,2009,85.0,1390.0,14.7,1
Skoda,Fabia,2010,75.0,1199.0,19.5,1
Skoda,Fabia,2010,75.0,1198.0,17.5,1
Skoda,Fabia,2010,73.9,1198.0,16.25,1
Skoda,Fabia,2011,75.0,1198.0,17.5,1
Skoda,Fabia,2012,105.0,1598.0,14.83,1
Skoda,Fabia,2012,75.0,1198.0,16.25,1
Skoda,Fabia,2012,73.9,1199.0,20.86,1
Skoda,Laura,2007,106.0,1896.0,15.6,1
Skoda,Laura,2007,105.0,1896.0,17.0,1
Skoda,Laura,2008,106.0,1896.0,17.5,2
Skoda,Laura,2009,105.0,1896.0,17.0,4
Skoda,Laura,2009,106.0,1896.0,17.5,1
Skoda,Laura,2010,105.0,1896.0,17.0,2
Skoda,Laura,2010,138.1,1968.0,20.0,1
Skoda,Laura,2010,106.0,1896.0,17.5,1
Skoda,Laura,2010,113.525,1798.0,17.5,1
Skoda,Laura,2011,157.8,1798.0,13.4,4
Skoda,Laura,2011,138.1,1968.0,20.0,3
Skoda,Laura,2011,108.5,1968.0,20.0,2
Skoda,Laura,2011,106.0,1896.0,15.6,1
Skoda,Laura,2012,138.1,1968.0,20.0,2
Skoda,Laura,2012,105.0,1896.0,17.0,1
Skoda,Laura,2012,106.0,1896.0,17.5,1
Skoda,Laura,2013,138.1,1968.0,20.0,3
Skoda,Laura,2013,106.0,1896.0,17.5,1
Skoda,Laura,2013,108.5,1968.0,20.0,1
Skoda,Laura,2013,105.0,1896.0,17.0,1
Skoda,Laura,2014,138.1,1968.0,20.0,1
Skoda,Octavia,2002,66.0,1896.0,18.7,2
Skoda,Octavia,2003,66.0,1896.0,18.7,1
Skoda,Octavia,2005,66.0,1896.0,18.7,3
Skoda,Octavia,2005,227.0,1984.0,14.45,1
Skoda,Octavia,2006,66.0,1896.0,18.7,1
Skoda,Octavia,2006,90.0,1896.0,16.4,1
Skoda,Octavia,2008,66.0,1896.0,18.7,3
Skoda,Octavia,2011,66.0,1896.0,18.7,1
Skoda,Octavia,2013,141.0,1968.0,19.3,3
Skoda,Octavia,2013,138.02,1395.0,16.8,1
Skoda,Octavia,2014,141.0,1968.0,19.3,2
Skoda,Octavia,2014,177.5,1798.0,14.7,1
Skoda,Octavia,2014,177.6,1798.0,14.7,1
Skoda,Octavia,2015,141.0,1968.0,19.3,5
Skoda,Octavia,2015,177.5,1798.0,14.7,1
Skoda,Octavia,2015,141.0,1968.0,19.5,1
Skoda,Octavia,2016,141.0,1968.0,19.3,1
Skoda,Octavia,2016,138.02,1395.0,16.8,1
Skoda,Octavia,2016,141.0,1968.0,19.5,1
Skoda,Octavia,2017,177.5,1798.0,14.7,1
Skoda,Octavia,2018,141.0,1968.0,21.0,1
Skoda,Rapid,2012,103.5,1598.0,20.5,5
Skoda,Rapid,2012,103.6,1598.0,20.5,1
Skoda,Rapid,2012,108.4,1498.0,21.13,1
Skoda,Rapid,2013,103.5,1598.0,20.5,5
Skoda,Rapid,2013,103.52,1498.0,21.14,2
Skoda,Rapid,2013,103.5,1598.0,15.0,2
Skoda,Rapid,2013,103.52,1598.0,14.3,1
Skoda,Rapid,2014,103.52,1598.0,15.0,2
Skoda,Rapid,2014,103.5,1598.0,14.3,1
Skoda,Rapid,2014,103.52,1498.0,21.14,1
Skoda,Rapid,2014,103.6,1598.0,15.0,1
Skoda,Rapid,2014,103.6,1598.0,14.3,1
Skoda,Rapid,2014,103.6,1498.0,21.14,1
Skoda,Rapid,2015,103.52,1498.0,21.66,6
Skoda,Rapid,2015,103.52,1598.0,15.0,3
Skoda,Rapid,2015,103.52,1498.0,21.14,2
Skoda,Rapid,2015,103.6,1598.0,14.3,1
Skoda,Rapid,2015,103.52,1598.0,15.41,1
Skoda,Rapid,2015,103.52,1598.0,14.3,1
Skoda,Rapid,2015,103.5,1598.0,20.5,1
Skoda,Rapid,2016,103.52,1498.0,21.66,2
Skoda,Rapid,2016,103.52,1498.0,21.14,1
Skoda,Rapid,2016,108.4,1498.0,21.72,1
Skoda,Rapid,2016,103.52,1598.0,15.0,1
Skoda,Rapid,2016,103.52,1598.0,14.3,1
Skoda,Rapid,2017,103.52,1598.0,14.3,3
Skoda,Rapid,2017,103.52,1598.0,14.84,2
Skoda,Rapid,2017,108.4,1498.0,21.72,2
Skoda,Rapid,2017,108.4,1498.0,21.13,1
Skoda,Rapid,2018,103.52,1598.0,14.3,1
Skoda,Rapid,2018,103.52,1598.0,15.41,1
Skoda,Rapid,2018,108.4,1498.0,21.13,1
Skoda,Rapid,2019,103.52,1598.0,14.3,1
Skoda,Rapid,2019,103.52,1598.0,15.41,1
Skoda,Superb,2005,193.1,2771.0,9.3,2
Skoda,Superb,2009,157.75,1798.0,13.7,3
Skoda,Superb,2009,262.6,3597.0,13.7,1
Skoda,Superb,2010,157.75,1798.0,13.7,4
Skoda,Superb,2010,157.8,1798.0,13.1,1
Skoda,Superb,2010,157.8,1798.0,13.14,1
Skoda,Superb,2010,177.46,1798.0,14.67,1
Skoda,Superb,2010,262.6,3597.0,13.7,1
Skoda,Superb,2010,160.0,1798.0,13.14,1
Skoda,Superb,2010,161.6,1798.0,12.6,1
Skoda,Superb,2011,157.75,1798.0,13.7,4
Skoda,Superb,2011,138.1,1968.0,17.2,2
Skoda,Superb,2011,160.0,1798.0,13.14,1
Skoda,Superb,2011,177.46,1798.0,14.67,1
Skoda,Superb,2012,138.1,1968.0,17.2,2
Skoda,Superb,2012,157.75,1798.0,13.7,2
Skoda,Superb,2012,163.2,2496.0,11.9,1
Skoda,Superb,2012,160.0,1798.0,13.14,1
Skoda,Superb,2013,177.46,1798.0,14.67,1
Skoda,Superb,2013,157.75,1798.0,13.7,1
Skoda,Superb,2013,138.1,1968.0,17.2,1
Skoda,Superb,2014,157.75,1798.0,13.7,5
Skoda,Superb,2014,138.1,1968.0,17.2,2
Skoda,Superb,2014,157.75,1798.0,13.1,1
Skoda,Superb,2014,138.03,1968.0,17.2,1
Skoda,Superb,2015,157.75,1798.0,13.7,2
Skoda,Superb,2015,174.5,1968.0,18.19,1
Skoda,Superb,2016,177.46,1798.0,14.67,4
Skoda,Superb,2016,157.75,1798.0,13.7,2
Skoda,Superb,2017,174.5,1968.0,18.19,4
Skoda,Superb,2017,177.46,1798.0,14.67,2
Skoda,Superb,2019,177.46,1798.0,14.67,1
Skoda,Yeti,2010,138.08,1968.0,17.67,1
Skoda,Yeti,2011,138.08,1968.0,17.67,2
Skoda,Yeti,2012,108.49,1968.0,17.72,2
Skoda,Yeti,2016,108.5,1968.0,17.72,1
Tata,Bolt,2016,88.7,1193.0,17.57,1
Tata,Bolt,2016,74.0,1248.0,22.95,1
Tata,Bolt,2017,74.0,1248.0,22.95,2
Tata,Hexa,2016,153.86,2179.0,17.6,1
Tata,Hexa,2017,153.86,2179.0,17.6,2
Tata,Hexa,2019,153.86,2179.0,17.6,1
Tata,Indica,2004,52.8,1396.0,17.88,1
Tata,Indica,2005,68.07081761006289,1405.0,13.5,1
Tata,Indica,2006,60.0,1405.0,13.5,1
Tata,Indica,2006,64.0,1405.0,13.5,1
Tata,Indica,2006,68.0,1405.0,16.8,1
Tata,Indica,2007,65.3,1193.0,15.3,2
Tata,Indica,2007,53.5,1396.0,17.2,1
Tata,Indica,2008,53.5,1396.0,17.2,2
Tata,Indica,2008,62.0,1405.0,16.8,1
Tata,Indica,2009,75.0,1248.0,18.0,2
Tata,Indica,2009,71.66666666666667,1405.0,13.5,2
Tata,Indica,2009,65.0,1172.0,15.8,1
Tata,Indica,2010,75.0,1248.0,18.0,1
Tata,Indica,2010,71.0,1405.0,17.0,1
Tata,Indica,2010,65.0,1172.0,15.8,1
Tata,Indica,2011,52.8,1396.0,17.88,1
Tata,Indica,2011,75.0,1248.0,18.0,1
Tata,Indica,2012,74.0,1248.0,22.3,7
Tata,Indica,2012,88.8,1248.0,22.3,1
Tata,Indica,2012,75.0,1248.0,18.0,1
Tata,Indica,2012,70.0,1405.0,19.4,1
Tata,Indica,2012,70.0,1405.0,19.1,1
Tata,Indica,2013,74.0,1248.0,22.3,2
Tata,Indica,2013,70.0,1405.0,19.4,1
Tata,Indica,2013,53.5,1396.0,17.2,1
Tata,Indica,2013,48.21,1405.0,17.88,1
Tata,Indica,2014,74.0,1248.0,22.3,2
Tata,Indica,2014,70.0,1405.0,19.1,1
Tata,Indica,2014,75.0,1248.0,18.0,1
Tata,Indica,2015,69.0,1396.0,25.0,3
Tata,Indica,2015,70.0,1405.0,19.1,1
Tata,Indica,2016,69.0,1396.0,25.0,3
Tata,Indica,2016,70.0,1396.0,17.5,1
Tata,Indica,2017,69.0,1396.0,25.0,4
Tata,Indica,2017,48.21,1405.0,17.88,1
Tata,Indigo,2005,70.0,1405.0,17.0,1
Tata,Indigo,2005,70.0,1405.0,16.1,1
Tata,Indigo,2006,70.0,1405.0,17.0,1
Tata,Indigo,2008,70.0,1405.0,17.0,2
Tata,Indigo,2008,99.6,1396.0,12.85,1
Tata,Indigo,2008,70.0,1396.0,17.1,1
Tata,Indigo,2008,69.0,1396.0,19.09,1
Tata,Indigo,2008,65.0,1396.0,14.4,1
Tata,Indigo,2009,69.0,1396.0,19.09,1
Tata,Indigo,2010,64.1,1193.0,15.64,1
Tata,Indigo,2011,69.0,1396.0,23.03,1
Tata,Indigo,2011,69.0,1396.0,19.09,1
Tata,Indigo,2011,70.0,1396.0,23.57,1
Tata,Indigo,2012,64.08,1193.0,15.64,1
Tata,Indigo,2012,70.0,1405.0,17.0,1
Tata,Indigo,2013,69.01,1396.0,25.0,2
Tata,Indigo,2013,65.0,1193.0,15.4,1
Tata,Indigo,2013,70.0,1405.0,17.0,1
Tata,Indigo,2014,55.23,1193.0,24.6,1
Tata,Indigo,2015,69.01,1396.0,25.0,2
Tata,Indigo,2015,64.08,1193.0,15.64,2
Tata,Indigo,2015,69.01,1405.0,19.09,1
Tata,Indigo,2015,70.0,1405.0,17.0,1
Tata,Indigo,2015,55.23,1193.0,24.6,1
Tata,Indigo,2016,69.01,1396.0,25.0,6
Tata,Indigo,2016,69.0,1396.0,23.03,1
Tata,Indigo,2017,65.0,1396.0,14.4,1
Tata,Manza,2010,90.0,1368.0,15.0,3
Tata,Manza,2010,90.0,1248.0,18.8,2
Tata,Manza,2010,88.76,1368.0,13.07,1
Tata,Manza,2010,88.8,1368.0,13.7,1
Tata,Manza,2010,90.0,1248.0,19.0,1
Tata,Manza,2011,88.8,1248.0,21.12,2
Tata,Manza,2012,88.8,1248.0,21.12,3
Tata,Manza,2013,88.8,1248.0,21.12,1
Tata,Manza,2013,88.8,1248.0,21.02,1
Tata,Manza,2013,88.76,1248.0,21.02,1
Tata,Manza,2014,88.8,1248.0,21.02,2
Tata,Manza,2014,88.8,1248.0,21.12,1
Tata,Nano,2010,35.0,624.0,26.0,1
Tata,Nano,2011,35.0,624.0,26.0,1
Tata,Nano,2011,37.48,624.0,23.9,1
Tata,Nano,2011,37.48,624.0,25.4,1
Tata,Nano,2012,35.0,624.0,26.0,2
Tata,Nano,2012,37.5,624.0,25.4,1
Tata,Nano,2013,37.48,624.0,25.4,2
Tata,Nano,2013,35.0,624.0,26.0,1
Tata,Nano,2014,37.5,624.0,25.4,5
Tata,Nano,2014,37.48,624.0,25.4,2
Tata,Nano,2015,37.5,624.0,25.4,3
Tata,Nano,2015,37.48,624.0,23.9,1
Tata,Nano,2016,37.48,624.0,21.9,5
Tata,Nano,2016,37.48,624.0,23.9,1
Tata,Nano,2017,37.48,624.0,21.9,3
Tata,Nano,2017,37.48,624.0,23.9,1
Tata,New,2007,138.0,2179.0,13.93,2
Tata,New,2008,138.0,2179.0,13.93,1
Tata,New,2009,138.0,2179.0,13.93,1
Tata,New,2011,138.1,2179.0,13.93,1
Tata,New,2011,138.1,2179.0,11.57,1
Tata,New,2011,127.0,2092.0,12.0,1
Tata,New,2012,138.0,2179.0,13.93,1
Tata,New,2014,138.1,2179.0,11.57,1
Tata,Nexon,2018,108.5,1497.0,21.5,2
Tata,Nexon,2018,108.5,1198.0,17.0,1
Tata,Safari,2011,138.03,2179.0,13.93,1
Tata,Safari,2012,138.03,2179.0,13.93,1
Tata,Safari,2014,138.1,2179.0,14.0,3
